time,id,Speed,xDistance,yDistance,Vx平均值,Vy平均值,grid_position,TTC_matrix,IS_matrix,Total_Risk_matrix,state,时间ID
19:11:46,767.9969211344917,16.80948673429192,-0.381684748,-2.409160896,18.255151169219815,-0.046122738,8.004510100111384,1.6671332742764182,0.28764762924267245,0.9727041807497524,High Risk,4
19:11:47,1022.9986645571385,16.498997356671108,-1.804286736,-2.599090393,17.632878602660774,-0.024233381,7.998486829659752,2.828548526375474,0.3724757629715318,1.600496257973786,Medium Risk,4
19:11:47,768.0001329451954,16.508143369035512,-2.201353436,-2.618613872,17.60084977039217,-0.027038655,7.983539904486571,3.0421473828603376,0.3981586946122656,1.7237073351732766,Medium Risk,4
19:11:48,1023.010993546256,16.50528937849436,-3.009453055,-2.791419173,17.363550712012717,-0.030938422,7.012617712150504,4.779485761154579,0.49127670095995823,2.6505342969571517,Medium Risk,4
19:11:48,767.9997353067967,16.50018744055891,-2.993544631,-2.595276203,17.354522450961433,-0.020956573,7.001283048466071,4.62801436066849,0.4745406667715077,2.546917362730806,Medium Risk,4
19:11:49,1022.9953949685112,16.99111547762837,-3.201097722,-2.785262135,16.98653991152166,-0.016479155,6.991182957784684,1216.4804496943223,0.5380558514630057,608.4742351492237,Low Risk,4
19:11:50,768.0093340217692,17.196457922772684,-2.819922838,-2.792371627,16.892321032594957,-0.006033471,7.017702147539935,13.447681079353162,0.4744077632309177,6.962973887126424,Low Risk,4
19:11:50,1023.0078930656117,17.193275122372707,-2.78081227,-2.794636606,16.909535511234665,0.005097177485527111,7.002296018293769,13.450506873733437,0.47480976372925643,6.966618659850873,Low Risk,4
19:11:50,258.0007398597275,17.200933709803902,-2.587157027,-2.790943628,16.923922751189306,-0.014826756,6.996621008267076,12.959856525569117,0.45933969809786496,6.717250604094969,Low Risk,4
19:11:51,1023.0041132687925,17.196748924744142,-2.598855509,-2.786489802,16.90741731797505,-0.00964313,7.000725306469629,13.281079270496098,0.4745518695683518,6.881878639982964,Low Risk,4
19:11:51,1025.9867336855332,18.787650976289186,-1.191396308,-5.983152538,16.916636559293565,-0.006519386,8.00333380153007,3.2438126239795206,0.7399665638789763,1.989566527262226,Medium Risk,4
19:11:51,524.0102261206406,23.420011862208895,0.907281383056603,-6.100200637,16.906918452517306,-0.02954649,8.004515857524991,0.9565990993405503,0.7403350058605581,0.8450987187226886,High Risk,4
19:11:52,523.9923738807493,22.592900448603103,1.213090263112683,-5.696460117,16.961484864989902,-0.016429015,7.999024552209777,1.027660408153259,0.7181592407137475,0.8557723893516249,High Risk,4
19:11:52,1025.98573783981,19.99017654037312,-0.007413312,-6.007314104,16.94528137424162,0.011045149010020777,7.995283521688885,1.9792231113588665,0.7382944749699261,1.3518723755878583,Medium Risk,4
19:11:52,1022.9961705288961,17.20553233774332,-2.803601671,-2.794523276,16.945676090933635,-0.017474065,7.0059380299800464,16.00160054118342,0.49137815966946624,8.22963918482295,Low Risk,4
19:11:52,767.998507582039,17.47507724966493,-2.411676763,-2.601926391,16.960375467535464,0.0045331883553821565,7.99751818171826,6.457892402271174,0.42046050508803057,3.4426483654775466,Medium Risk,4
19:11:52,10.995302904877873,20.01521861579286,1.8890068451583797,-5.606224392,16.94896421956777,-0.004874321,7.999431113690619,1.9382655249366283,0.7186186543279656,1.3151574374388413,Medium Risk,4
19:11:53,11.01972249910521,20.393572310075683,2.2053777894733972,-5.59484855,16.485362507576365,-0.021672735,8.000754996439532,1.52585589363325,0.7271928606028605,1.1527737266130191,High Risk,4
19:11:53,523.9978574120742,22.021726746540335,3.513216867249317,-5.590215042,16.469000858003852,-0.040656907,8.992002726081664,1.2029703048531883,0.8062201821776595,0.9800728569693894,High Risk,4
19:11:53,1023.0219571187299,17.50086487300428,-1.792284761,-2.579999644,16.489265879621968,-0.02693158,8.010433706075865,3.092840173391207,0.38862256084811037,1.750347249280657,Medium Risk,4
19:11:54,10.992686951092246,21.09327980556893,5.290205706657184,-5.501106741,15.691196686466752,-0.037907943,9.016151320540146,1.4025192323672808,0.9692356314113459,1.1764552641555948,High Risk,4
19:11:54,1023.0064395318493,17.48852780347034,-0.803724569,-2.591261573,15.688589617377154,-0.034969655,7.990384824174436,1.4974429722011648,0.3323000435573314,0.9251066614301665,High Risk,4
19:11:54,768.007713394337,17.521524819881297,-0.386465854,-2.605760982,15.675349918766958,-0.025758372,8.00590093388058,1.4491549311808132,0.33324509590314155,0.8802850512922887,High Risk,4
19:11:55,1022.9867404979824,17.194793761114763,-0.214931009,-2.797772688,15.473225355236695,0.007709624596847639,7.994638220446977,1.601191742669256,0.3580415651509442,0.9862706070147291,High Risk,4
19:11:55,512.973256293544,17.397517712467963,0.9087775257088858,-3.394079993,15.452656629322478,-0.012281058,8.01336072895385,1.8118896042689248,0.4376906568806332,1.134519574454924,High Risk,4
19:11:56,513.0136108994061,17.20052929856553,2.0043119329330112,-2.699829942,15.397212717401072,-0.027481984,7.977963964831468,1.8667402596397227,0.44218461372491674,1.144829087838789,High Risk,4
19:11:56,1022.9995508614144,17.007582492017082,-0.214669304,-2.77638581,15.385130368253082,-0.009115462,7.988244546110792,1.7548800531262234,0.355236030629891,1.056994218442398,High Risk,4
19:11:57,513.0227181187546,17.09436070440501,3.4965015623874307,-2.79471949,15.28353940519341,0.004829897845943867,8.985204516815234,2.459839750184306,0.5729689007734842,1.5350731279025904,Medium Risk,4
19:11:57,1023.002771486756,17.19894597397506,0.40023810191668974,-3.392927399,15.278709137925645,-0.00120684,7.9922874428490545,1.7829480349725835,0.4407026670497429,1.1067409904482493,High Risk,4
19:11:58,512.9992007959146,16.593511516958827,3.307667439196805,-2.793119037,15.245829299593677,0.004918879315325373,9.004366028617223,3.2401128860934523,0.5656278007521128,1.886725918778879,Medium Risk,4
19:11:59,513.0146298856068,16.89186740154633,4.50008114388962,-2.814504784,15.340668415166208,0.022313634966684107,8.996724238571364,3.3930227405211673,0.6749673114171716,2.0289705175878785,Medium Risk,4
19:12:00,512.9968780897792,16.89395351323095,5.886530131272221,-2.907776533,15.44056412152504,-0.016703637,8.991945962201694,4.514050210015869,0.8543588471742554,2.6636436729395867,Medium Risk,4
19:12:01,513.0023043375918,16.716074855996673,7.220232454211691,-3.088166005,15.563603076660351,-0.001436641,8.99614194733498,6.865000084942281,1.0009532219898134,3.9572360162537423,Medium Risk,4
19:12:07,513.0074063195319,15.692059162518566,6.30396080170332,-2.694233961,17.637308144212838,0.0016605388543915363,8.993557227966201,3.5536239649677177,0.7988747822733067,2.1579782769972966,Medium Risk,4
19:12:08,513.0037505071077,15.612376019195079,4.102371793867778,-2.710847968,17.95110709991812,-0.008122759,8.980477627832853,2.089370489652796,0.5781427229424035,1.3251786529802312,Medium Risk,4
19:12:09,513.0014295137137,15.901034438850953,2.413778160199352,-2.793067103,17.93407157377909,-0.034388858,8.011055287709338,1.8115307052852383,0.44179902571551677,1.115310064918452,High Risk,4
19:12:09,1021.9987941735872,16.49306122311286,-0.009393741,-3.39867113,17.937654093717356,-0.03571806,8.001095877492709,2.3627314477551016,0.4077047100814039,1.3817517533260457,Medium Risk,4
19:12:09,767.0074041758464,16.509347360685265,0.005232899416063189,-3.394642525,17.943242908227766,-0.036075325,8.010042114461964,2.3616962683272833,0.3854410083115714,1.3697290862366973,Medium Risk,4
19:12:10,512.9996346377327,16.089432377459666,1.1991717151824175,-2.903986081,17.28924744744033,-0.026628154,7.99748666963603,2.6563982087921754,0.35627595278240476,1.5059677989730067,Medium Risk,4
19:12:10,1021.9974813838683,16.819353543361252,0.015368633542607818,-3.202712044,17.282590837950014,-0.028397762,7.985659929558752,6.597961596153653,0.3789949494884245,3.5122677755325937,Medium Risk,4
19:12:10,766.9974857189114,16.512890921216762,-0.418952873,-3.202267029,17.282462102538286,-0.027554021,8.005174759823621,4.091649428000916,0.39314773002586606,2.2504310373404204,Medium Risk,4
19:12:10,256.9983218389175,16.00236659405516,-0.793886786,-3.201575719,17.300446699400016,-0.044713073,7.999279624981106,2.5414314434611596,0.4036795108594605,1.4869373101238372,Medium Risk,4
19:12:11,513.0078787073581,16.107354902286186,0.0017940355509898202,-3.000974645,17.131729973256586,-0.021231562,7.996983570639936,2.9331585914741374,0.3796553798100429,1.6274369652937368,Medium Risk,4
19:12:11,1022.0009343162682,15.992124133401813,-0.783163533,-3.186483216,17.1035496528848,-0.023020733,7.998670866271742,2.943060605398301,0.4050960093381986,1.6545659763842173,Medium Risk,4
19:12:11,767.0064435961381,16.00368759602203,-1.019819749,-3.191394945,17.11592757771932,-0.024952516,8.024453356263775,2.9753238519310257,0.40692559748210694,1.6800318837765795,Medium Risk,4
19:12:12,513.0053074008447,16.19939468216229,-0.009170606,-3.496829774,17.363960354951413,-0.017045766,7.993297146880661,3.001336680515433,0.413356359299329,1.7285383664305225,Medium Risk,4
19:12:12,1021.989564009545,15.797782553172162,-0.205409313,-2.810458521,17.360534501258684,0.018860785990661662,7.999111508040391,1.7924074709607687,0.3319512040509523,1.0551172204885906,High Risk,4
19:12:12,767.0047668577644,15.785665105176733,-0.387732858,-2.99203245,17.373957461427263,0.004323786566844196,7.992895013852931,1.9487494842305075,0.34188783998424244,1.1427331487038885,High Risk,4
19:12:13,1022.0006635393767,16.000701117896618,-0.797896831,-2.994926367,17.692207325522403,0.017544342635954505,8.0159615628522,1.8463651251780442,0.38494128947071693,1.1169355326860766,High Risk,4
19:12:13,766.998774510631,15.999350954178775,-0.999028905,-3.009181322,17.677227534858883,0.03170495339368693,8.015807125719842,1.8664145794930558,0.3771106909183398,1.1188650836347986,High Risk,4
19:12:14,1021.9917237858386,15.788225596986363,-2.611278373,-2.800696128,17.896401439123885,-0.001235593,6.99302616306674,1.826759671561314,0.44628305479679037,1.1471919408472275,High Risk,4
19:12:14,767.0196047756332,15.803760697520902,-2.792452123,-3.013302421,17.892517022112013,0.006478863374248641,7.013938213186275,1.9586592884006533,0.4993672368083746,1.2024542140104106,High Risk,4
19:12:15,1021.987235053209,15.81068770047904,-4.803342251,-2.811398464,17.88737027706998,0.0022124937252575453,7.01424535722034,2.688287493662401,0.654336157581925,1.6625855862603667,Medium Risk,4
19:12:15,766.9893528447349,15.796822837717752,-5.610195108,-3.191123467,17.87445131069818,0.0021539532408969622,6.99825205466658,3.08036527071913,0.7712548775060405,1.934534506743437,Medium Risk,4
19:12:16,766.9926534006366,15.785079767388263,-7.199533086,-3.200411644,17.868703336792933,0.0002988095921807178,7.001616828256556,3.8074864217258786,0.9331339863926247,2.3488318922927296,Medium Risk,4
19:12:16,1022.0056063555808,15.80587247059133,-7.194381403,-3.190994184,17.875941197864442,0.002215823810154136,6.997601582698666,3.8089501928690055,0.9389899351987073,2.369487025770051,Medium Risk,4
19:12:42,48.998526087780554,13.208498143896385,6.389134515582718,-2.391829687,14.558850660182252,-0.014731417,8.994831723638715,5.064254374407946,0.8878178872392806,2.988403955233198,Medium Risk,4
19:12:43,49.00433012517414,13.193197653319082,4.9940377602642245,-2.39179572,14.894730895394103,-0.00581511,9.004037057484908,3.264651088255519,0.7037568327717176,1.9900262425868884,Medium Risk,4
19:12:43,772.0091803476187,20.50569579577637,-5.997600645,8.203837703845771,14.87167479964765,0.005187937042377082,0.9962416940998793,1.8137162882074729,1.3232984817035576,1.5544276727439414,Medium Risk,4
19:12:43,264.00717900880306,20.089904156274095,-1.917242569,8.104604338761632,14.900642607269548,-0.000561677,2.001377667615926,1.6030363825487304,1.0772897556774905,1.3319402948081855,Medium Risk,4
19:12:44,48.98700748418727,13.297946780962466,3.301676711846482,-2.181932122,15.491266826244493,0.028968519406438097,9.006363875476184,1.8121258040314894,0.49746531705092234,1.1586440162148062,High Risk,4
19:12:44,532.0077929773714,13.214221997350963,6.699661078573669,-2.498355958,15.486409467661078,0.008270055963214834,9.00589232887238,3.133412140322078,0.9115083383695533,2.009013239482767,Medium Risk,4
19:12:45,49.0216907639897,13.593586850170638,1.2990050132031044,-2.298090523,15.655566484384758,-0.045917021,8.007525389509679,1.275076556386977,0.3257992045253014,0.7946505602667969,High Risk,4
19:12:45,532.0051183435942,13.493712971374178,4.710491282490302,-2.313146794,15.664522894925842,-0.030713371,9.00931291027418,2.4281486632290505,0.670613340130421,1.5310326917265737,Medium Risk,4
19:12:46,48.9935850041363,14.188118456974621,-0.011844072,-2.312379868,14.86114759946245,-0.030469182,8.005201107315957,3.4657512958094223,0.29893586135872574,1.8943111484134723,Medium Risk,4
19:12:46,531.9991337136611,13.983712233109772,2.9954804123780634,-2.225746151,14.879490410672545,-0.027409672,9.001405165768094,4.304225920681848,0.4970971573983607,2.411803310429832,Medium Risk,4
19:12:47,48.9945494757935,14.391838503463548,0.09983855296513561,-2.518291084,13.861169240334169,0.00856139202725755,8.00101029725476,4.656257518004384,0.33441146279237866,2.4886440491323816,Medium Risk,4
19:12:47,532.0045539045728,14.289718488345356,2.899744126032547,-2.392442167,13.856978739885077,-0.006566473,9.014873628146944,8.601144276663767,0.5221506556140932,4.555488248309407,Medium Risk,4
19:12:48,49.014866242518195,14.508800703522072,0.6950037383735649,-2.703119462,12.564942126343263,-0.030817348,8.015438943394466,1.4561625620937328,0.39077565683217186,0.9007315860594314,High Risk,4
19:12:48,532.0001634552159,14.414049818963875,3.188008090747614,-2.287894446,12.540780868898395,-0.050936901,8.986872018850635,2.1290986166582417,0.5399632441399325,1.3625923228653,Medium Risk,4
19:12:49,48.99787191687332,14.210720234141052,1.6840743967658247,-2.698798563,11.432620181594647,-0.060355316,7.984110807653316,1.1498234422334779,0.47780987625760457,0.8130692431730595,High Risk,4
19:12:49,531.9895834394329,14.015359960492498,4.092664679954269,-2.721253512,11.429132709343248,-0.080544835,8.981148178424766,1.9151456910471356,0.7438742070031235,1.3236386335710726,Medium Risk,4
19:12:50,49.0066893746369,14.491289857264238,3.792571957212934,-1.992072874,11.516950473092736,-0.005953275,9.001720644345394,1.4412800599608544,0.6210077789532183,1.0444368279011242,High Risk,4
19:12:50,531.9921888580238,14.598345465108828,7.102104098933546,-2.280366313,11.52035382899864,0.004300331870038797,8.99624264429445,2.4110947688868776,1.0974795938733803,1.7626998151244557,Medium Risk,4
19:12:50,23.001751679330585,11.60704219807823,1.1855788919465813,-5.481247763,11.520182212265883,0.006842233683844819,8.02546878278971,75.04301897599343,0.8179936807815184,37.91244905911842,Low Risk,4
19:12:51,23.016932156199257,11.601490542761363,1.105310847937043,-5.49924472,12.139104540971216,0.01652398958868594,8.006329543012075,10.39587903879247,0.8113809315289381,5.610050247516442,Low Risk,4
19:12:51,49.01448382602007,14.89957018800566,6.99334737845692,-1.286138595,12.131937595408095,0.01172922630298173,9.003404608324328,2.5669894241314264,1.0328441412235194,1.8016477943546745,Medium Risk,4
19:12:59,791.0030792470504,14.777936788518915,-6.988832804,3.418693165797452,13.49007457226566,-0.036586363,1.0109191397346113,6.029308524562756,1.03888617942129,3.522044599815184,Medium Risk,4
19:12:59,1038.985831631979,14.790536660539027,-7.407348903,2.7971878031803485,13.511274775166601,-0.042671752,4.000771276942268,6.115593253206114,1.0837509946514483,3.6105683472579058,Medium Risk,4
19:13:00,790.9987876614938,15.006432759803022,-5.803940597,3.2016390638102883,13.80085799139687,-0.048131415,4.004173135932989,5.528055834513444,0.8981644898048621,3.210378112444149,Medium Risk,4
19:13:01,790.9745692673247,14.79400879011112,-4.800577551,3.008699243657315,14.126917142309804,-0.026979784,4.003602422588405,8.251478432760385,0.7511322063747979,4.502101730609906,Medium Risk,4
19:13:01,1022.995881155105,15.21064858069196,-7.192188834,2.599123074877727,14.113456455503105,-0.031399816,4.004549464899653,7.0502776131050915,1.0319162768428873,4.035157640658878,Medium Risk,4
